user_id,tweet_id,note_type,helpfulness_raw,helpfulness_score
王奥琪,3,LLMnote,somewhat helpful,0.5
王奥琪,16,Community,somewhat helpful,0.5
王奥琪,16,LLMnote,helpful,1.0
王奥琪,23,Community,somewhat helpful,0.5
王奥琪,23,LLMnote,somewhat helpful,0.5
王奥琪,24,Community,somewhat helpful,0.5
王奥琪,24,LLMnote,not helpful,0.0
王奥琪,28,Community,helpful,1.0
王奥琪,28,LLMnote,somewhat helpful,0.5
王奥琪,29,Community,helpful,1.0
王奥琪,29,LLMnote,helpful,1.0
王奥琪,35,Community,somewhat helpful,0.5
王奥琪,35,LLMnote,somewhat helpful,0.5
王奥琪,36,Community,not helpful,0.0
王奥琪,36,LLMnote,somewhat helpful,0.5
王奥琪,50,Community,somewhat helpful,0.5
王奥琪,50,LLMnote,somewhat helpful,0.5
王奥琪,57,Community,somewhat helpful,0.5
王奥琪,57,LLMnote,helpful,1.0
王奥琪,60,Community,not helpful,0.0
王奥琪,60,LLMnote,helpful,1.0
王奥琪,62,Community,somewhat helpful,0.5
王奥琪,62,LLMnote,helpful,1.0
王奥琪,70,Community,not helpful,0.0
王奥琪,70,LLMnote,somewhat helpful,0.5
王奥琪,74,Community,not helpful,0.0
王奥琪,74,LLMnote,somewhat helpful,0.5
王奥琪,93,Community,helpful,1.0
王奥琪,93,LLMnote,somewhat helpful,0.5
王奥琪,94,Community,helpful,1.0
王奥琪,94,LLMnote,not helpful,0.0
王奥琪,107,Community,helpful,1.0
王奥琪,107,LLMnote,helpful,1.0
王奥琪,109,Community,somewhat helpful,0.5
王奥琪,109,LLMnote,somewhat helpful,0.5
164,1,Community,helpful,1.0
164,1,LLMnote,helpful,1.0
164,2,Community,helpful,1.0
164,2,LLMnote,somewhat helpful,0.5
164,12,Community,somewhat helpful,0.5
164,12,LLMnote,helpful,1.0
164,16,Community,helpful,1.0
164,16,LLMnote,helpful,1.0
164,19,Community,helpful,1.0
164,19,LLMnote,helpful,1.0
164,29,Community,helpful,1.0
164,29,LLMnote,helpful,1.0
164,30,Community,helpful,1.0
164,30,LLMnote,somewhat helpful,0.5
164,31,Community,helpful,1.0
164,31,LLMnote,somewhat helpful,0.5
164,50,Community,somewhat helpful,0.5
164,50,LLMnote,helpful,1.0
164,72,Community,helpful,1.0
164,72,LLMnote,helpful,1.0
164,76,Community,somewhat helpful,0.5
164,76,LLMnote,helpful,1.0
164,77,Community,helpful,1.0
164,77,LLMnote,helpful,1.0
164,79,Community,helpful,1.0
164,79,LLMnote,helpful,1.0
164,81,Community,somewhat helpful,0.5
164,81,LLMnote,somewhat helpful,0.5
164,83,Community,helpful,1.0
164,83,LLMnote,helpful,1.0
164,85,Community,helpful,1.0
164,85,LLMnote,somewhat helpful,0.5
164,86,Community,helpful,1.0
164,86,LLMnote,somewhat helpful,0.5
164,107,Community,helpful,1.0
164,107,LLMnote,helpful,1.0
164,114,Community,helpful,1.0
164,114,LLMnote,helpful,1.0
164,123,Community,helpful,1.0
164,123,LLMnote,somewhat helpful,0.5
126,12,Community,helpful,1.0
126,12,LLMnote,somewhat helpful,0.5
126,46,Community,helpful,1.0
126,46,LLMnote,somewhat helpful,0.5
126,62,Community,helpful,1.0
126,62,LLMnote,somewhat helpful,0.5
126,65,Community,somewhat helpful,0.5
126,65,LLMnote,helpful,1.0
126,68,Community,helpful,1.0
126,68,LLMnote,somewhat helpful,0.5
126,72,Community,helpful,1.0
126,72,LLMnote,somewhat helpful,0.5
126,74,Community,somewhat helpful,0.5
126,74,LLMnote,helpful,1.0
126,75,Community,helpful,1.0
126,75,LLMnote,somewhat helpful,0.5
126,77,Community,helpful,1.0
126,77,LLMnote,somewhat helpful,0.5
126,79,Community,helpful,1.0
126,79,LLMnote,somewhat helpful,0.5
126,82,Community,helpful,1.0
126,82,LLMnote,somewhat helpful,0.5
126,92,Community,helpful,1.0
126,92,LLMnote,somewhat helpful,0.5
126,94,Community,somewhat helpful,0.5
126,94,LLMnote,helpful,1.0
126,99,Community,helpful,1.0
126,99,LLMnote,somewhat helpful,0.5
126,107,Community,helpful,1.0
126,107,LLMnote,somewhat helpful,0.5
126,110,Community,helpful,1.0
126,110,LLMnote,somewhat helpful,0.5
126,111,Community,helpful,1.0
126,111,LLMnote,somewhat helpful,0.5
126,112,Community,helpful,1.0
126,112,LLMnote,somewhat helpful,0.5
126,114,Community,somewhat helpful,0.5
126,114,LLMnote,helpful,1.0
126,123,Community,helpful,1.0
126,123,LLMnote,somewhat helpful,0.5
140,30,Community,not helpful,0.0
140,30,LLMnote,somewhat helpful,0.5
140,35,Community,somewhat helpful,0.5
140,35,LLMnote,helpful,1.0
140,46,Community,somewhat helpful,0.5
140,46,LLMnote,helpful,1.0
140,52,Community,somewhat helpful,0.5
140,52,LLMnote,helpful,1.0
140,59,Community,somewhat helpful,0.5
140,59,LLMnote,helpful,1.0
140,60,Community,somewhat helpful,0.5
140,60,LLMnote,helpful,1.0
140,65,Community,somewhat helpful,0.5
140,65,LLMnote,not helpful,0.0
140,69,Community,not helpful,0.0
140,69,LLMnote,helpful,1.0
140,72,Community,helpful,1.0
140,72,LLMnote,somewhat helpful,0.5
140,77,Community,somewhat helpful,0.5
140,77,LLMnote,helpful,1.0
140,81,Community,somewhat helpful,0.5
140,81,LLMnote,somewhat helpful,0.5
140,82,Community,somewhat helpful,0.5
140,82,LLMnote,somewhat helpful,0.5
140,86,Community,somewhat helpful,0.5
140,86,LLMnote,helpful,1.0
140,93,Community,not helpful,0.0
140,93,LLMnote,somewhat helpful,0.5
140,98,Community,somewhat helpful,0.5
140,98,LLMnote,helpful,1.0
140,102,Community,not helpful,0.0
140,102,LLMnote,somewhat helpful,0.5
140,109,Community,somewhat helpful,0.5
140,109,LLMnote,somewhat helpful,0.5
140,111,Community,somewhat helpful,0.5
140,111,LLMnote,not helpful,0.0
140,123,Community,somewhat helpful,0.5
140,123,LLMnote,not helpful,0.0
140,142,Community,not helpful,0.0
140,142,LLMnote,somewhat helpful,0.5
130,3,Community,helpful,1.0
130,3,LLMnote,somewhat helpful,0.5
130,19,Community,somewhat helpful,0.5
130,19,LLMnote,helpful,1.0
130,24,Community,somewhat helpful,0.5
130,24,LLMnote,helpful,1.0
130,49,Community,somewhat helpful,0.5
130,49,LLMnote,helpful,1.0
130,52,Community,somewhat helpful,0.5
130,52,LLMnote,helpful,1.0
130,60,Community,somewhat helpful,0.5
130,60,LLMnote,helpful,1.0
130,62,Community,somewhat helpful,0.5
130,62,LLMnote,helpful,1.0
130,69,Community,somewhat helpful,0.5
130,69,LLMnote,helpful,1.0
130,81,Community,helpful,1.0
130,81,LLMnote,somewhat helpful,0.5
130,83,Community,helpful,1.0
130,83,LLMnote,somewhat helpful,0.5
130,86,Community,helpful,1.0
130,86,LLMnote,somewhat helpful,0.5
130,91,Community,helpful,1.0
130,91,LLMnote,somewhat helpful,0.5
130,93,Community,not helpful,0.0
130,93,LLMnote,helpful,1.0
130,94,Community,not helpful,0.0
130,94,LLMnote,helpful,1.0
130,106,Community,somewhat helpful,0.5
130,106,LLMnote,helpful,1.0
130,107,Community,somewhat helpful,0.5
130,107,LLMnote,helpful,1.0
130,109,Community,helpful,1.0
130,109,LLMnote,helpful,1.0
130,110,Community,not helpful,0.0
130,110,LLMnote,somewhat helpful,0.5
130,114,Community,not helpful,0.0
130,114,LLMnote,helpful,1.0
130,123,Community,helpful,1.0
130,123,LLMnote,somewhat helpful,0.5
132,68,Community,somewhat helpful,0.5
132,68,LLMnote,helpful,1.0
132,69,Community,somewhat helpful,0.5
132,69,LLMnote,helpful,1.0
132,72,Community,helpful,1.0
132,72,LLMnote,somewhat helpful,0.5
132,75,Community,not helpful,0.0
132,75,LLMnote,helpful,1.0
132,76,Community,somewhat helpful,0.5
132,76,LLMnote,helpful,1.0
132,77,Community,helpful,1.0
132,77,LLMnote,somewhat helpful,0.5
132,81,Community,helpful,1.0
132,81,LLMnote,somewhat helpful,0.5
132,82,Community,helpful,1.0
132,82,LLMnote,somewhat helpful,0.5
132,83,Community,helpful,1.0
132,83,LLMnote,somewhat helpful,0.5
132,92,Community,helpful,1.0
132,92,LLMnote,somewhat helpful,0.5
132,99,Community,helpful,1.0
132,99,LLMnote,somewhat helpful,0.5
132,101,Community,helpful,1.0
132,101,LLMnote,somewhat helpful,0.5
132,102,Community,somewhat helpful,0.5
132,102,LLMnote,helpful,1.0
132,106,Community,helpful,1.0
132,106,LLMnote,helpful,1.0
132,110,Community,somewhat helpful,0.5
132,110,LLMnote,helpful,1.0
132,111,Community,somewhat helpful,0.5
132,111,LLMnote,helpful,1.0
132,112,Community,somewhat helpful,0.5
132,112,LLMnote,helpful,1.0
132,114,Community,not helpful,0.0
132,114,LLMnote,helpful,1.0
132,123,Community,helpful,1.0
132,123,LLMnote,helpful,1.0
132,124,Community,not helpful,0.0
132,124,LLMnote,helpful,1.0
162,1,Community,somewhat helpful,0.5
162,1,LLMnote,somewhat helpful,0.5
162,2,Community,somewhat helpful,0.5
162,2,LLMnote,somewhat helpful,0.5
162,3,Community,somewhat helpful,0.5
162,3,LLMnote,somewhat helpful,0.5
162,16,Community,somewhat helpful,0.5
162,16,LLMnote,somewhat helpful,0.5
162,23,Community,somewhat helpful,0.5
162,23,LLMnote,helpful,1.0
162,24,Community,somewhat helpful,0.5
162,24,LLMnote,somewhat helpful,0.5
162,28,Community,somewhat helpful,0.5
162,28,LLMnote,somewhat helpful,0.5
162,46,Community,somewhat helpful,0.5
162,46,LLMnote,somewhat helpful,0.5
162,57,Community,somewhat helpful,0.5
162,57,LLMnote,helpful,1.0
162,65,Community,somewhat helpful,0.5
162,65,LLMnote,helpful,1.0
162,72,Community,somewhat helpful,0.5
162,72,LLMnote,somewhat helpful,0.5
162,74,Community,somewhat helpful,0.5
162,74,LLMnote,somewhat helpful,0.5
162,77,Community,somewhat helpful,0.5
162,77,LLMnote,somewhat helpful,0.5
162,92,Community,somewhat helpful,0.5
162,92,LLMnote,somewhat helpful,0.5
162,94,Community,somewhat helpful,0.5
162,94,LLMnote,somewhat helpful,0.5
162,107,Community,somewhat helpful,0.5
162,107,LLMnote,somewhat helpful,0.5
162,109,Community,helpful,1.0
162,109,LLMnote,helpful,1.0
162,110,Community,somewhat helpful,0.5
162,110,LLMnote,somewhat helpful,0.5
162,114,Community,somewhat helpful,0.5
162,114,LLMnote,somewhat helpful,0.5
162,122,Community,somewhat helpful,0.5
162,122,LLMnote,somewhat helpful,0.5
464,28,Community,somewhat helpful,0.5
464,28,LLMnote,somewhat helpful,0.5
464,34,Community,helpful,1.0
464,34,LLMnote,helpful,1.0
464,36,Community,helpful,1.0
464,36,LLMnote,helpful,1.0
464,52,Community,helpful,1.0
464,52,LLMnote,helpful,1.0
464,57,Community,not helpful,0.0
464,57,LLMnote,helpful,1.0
464,62,Community,somewhat helpful,0.5
464,62,LLMnote,helpful,1.0
464,65,Community,not helpful,0.0
464,65,LLMnote,helpful,1.0
464,68,Community,somewhat helpful,0.5
464,68,LLMnote,helpful,1.0
464,74,Community,helpful,1.0
464,74,LLMnote,helpful,1.0
464,75,Community,not helpful,0.0
464,75,LLMnote,helpful,1.0
464,91,Community,helpful,1.0
464,91,LLMnote,somewhat helpful,0.5
464,92,Community,somewhat helpful,0.5
464,92,LLMnote,helpful,1.0
464,98,Community,not helpful,0.0
464,98,LLMnote,helpful,1.0
464,101,Community,helpful,1.0
464,101,LLMnote,helpful,1.0
464,102,Community,somewhat helpful,0.5
464,102,LLMnote,helpful,1.0
464,106,Community,somewhat helpful,0.5
464,106,LLMnote,somewhat helpful,0.5
464,109,Community,helpful,1.0
464,109,LLMnote,helpful,1.0
464,112,Community,helpful,1.0
464,112,LLMnote,helpful,1.0
464,122,Community,somewhat helpful,0.5
464,122,LLMnote,helpful,1.0
464,124,Community,somewhat helpful,0.5
464,124,LLMnote,helpful,1.0
曾淑婧,29,Community,somewhat helpful,0.5
曾淑婧,29,LLMnote,somewhat helpful,0.5
曾淑婧,32,Community,somewhat helpful,0.5
曾淑婧,32,LLMnote,somewhat helpful,0.5
曾淑婧,34,Community,somewhat helpful,0.5
曾淑婧,34,LLMnote,somewhat helpful,0.5
曾淑婧,36,Community,helpful,1.0
曾淑婧,36,LLMnote,somewhat helpful,0.5
曾淑婧,46,Community,somewhat helpful,0.5
曾淑婧,46,LLMnote,somewhat helpful,0.5
曾淑婧,50,Community,somewhat helpful,0.5
曾淑婧,50,LLMnote,helpful,1.0
曾淑婧,57,Community,not helpful,0.0
曾淑婧,57,LLMnote,somewhat helpful,0.5
曾淑婧,68,Community,not helpful,0.0
曾淑婧,68,LLMnote,somewhat helpful,0.5
曾淑婧,70,Community,somewhat helpful,0.5
曾淑婧,70,LLMnote,somewhat helpful,0.5
曾淑婧,72,Community,somewhat helpful,0.5
曾淑婧,72,LLMnote,somewhat helpful,0.5
曾淑婧,74,Community,somewhat helpful,0.5
曾淑婧,74,LLMnote,somewhat helpful,0.5
曾淑婧,77,Community,somewhat helpful,0.5
曾淑婧,77,LLMnote,somewhat helpful,0.5
曾淑婧,79,Community,somewhat helpful,0.5
曾淑婧,79,LLMnote,somewhat helpful,0.5
曾淑婧,82,Community,somewhat helpful,0.5
曾淑婧,82,LLMnote,not helpful,0.0
曾淑婧,92,Community,not helpful,0.0
曾淑婧,92,LLMnote,helpful,1.0
曾淑婧,98,Community,somewhat helpful,0.5
曾淑婧,98,LLMnote,somewhat helpful,0.5
曾淑婧,102,Community,somewhat helpful,0.5
曾淑婧,102,LLMnote,somewhat helpful,0.5
曾淑婧,112,Community,somewhat helpful,0.5
曾淑婧,112,LLMnote,not helpful,0.0
曾淑婧,124,Community,somewhat helpful,0.5
曾淑婧,124,LLMnote,somewhat helpful,0.5
曾淑婧,142,Community,not helpful,0.0
曾淑婧,142,LLMnote,somewhat helpful,0.5
147,7,Community,helpful,1.0
147,7,LLMnote,helpful,1.0
147,12,Community,helpful,1.0
147,12,LLMnote,somewhat helpful,0.5
147,16,Community,somewhat helpful,0.5
147,16,LLMnote,helpful,1.0
147,19,Community,somewhat helpful,0.5
147,19,LLMnote,somewhat helpful,0.5
147,23,Community,not helpful,0.0
147,23,LLMnote,helpful,1.0
147,29,Community,helpful,1.0
147,29,LLMnote,somewhat helpful,0.5
147,30,Community,helpful,1.0
147,30,LLMnote,somewhat helpful,0.5
147,32,Community,somewhat helpful,0.5
147,32,LLMnote,somewhat helpful,0.5
147,34,Community,somewhat helpful,0.5
147,34,LLMnote,somewhat helpful,0.5
147,36,Community,helpful,1.0
147,36,LLMnote,helpful,1.0
147,74,Community,somewhat helpful,0.5
147,74,LLMnote,somewhat helpful,0.5
147,76,Community,helpful,1.0
147,76,LLMnote,somewhat helpful,0.5
147,82,Community,somewhat helpful,0.5
147,82,LLMnote,somewhat helpful,0.5
147,83,Community,helpful,1.0
147,83,LLMnote,somewhat helpful,0.5
147,91,Community,somewhat helpful,0.5
147,91,LLMnote,somewhat helpful,0.5
147,94,Community,not helpful,0.0
147,94,LLMnote,somewhat helpful,0.5
147,98,Community,helpful,1.0
147,98,LLMnote,helpful,1.0
147,99,Community,somewhat helpful,0.5
147,99,LLMnote,helpful,1.0
147,109,Community,somewhat helpful,0.5
147,109,LLMnote,not helpful,0.0
147,122,Community,not helpful,0.0
147,122,LLMnote,helpful,1.0
101,21,Community,somewhat helpful,0.5
101,21,LLMnote,helpful,1.0
101,29,Community,somewhat helpful,0.5
101,29,LLMnote,somewhat helpful,0.5
101,36,Community,somewhat helpful,0.5
101,36,LLMnote,helpful,1.0
101,50,Community,somewhat helpful,0.5
101,50,LLMnote,somewhat helpful,0.5
101,52,Community,helpful,1.0
101,52,LLMnote,helpful,1.0
101,57,Community,helpful,1.0
101,57,LLMnote,somewhat helpful,0.5
101,68,Community,somewhat helpful,0.5
101,68,LLMnote,not helpful,0.0
101,69,Community,somewhat helpful,0.5
101,69,LLMnote,somewhat helpful,0.5
101,70,Community,helpful,1.0
101,70,LLMnote,helpful,1.0
101,74,Community,helpful,1.0
101,74,LLMnote,somewhat helpful,0.5
101,75,Community,helpful,1.0
101,75,LLMnote,somewhat helpful,0.5
101,79,Community,helpful,1.0
101,79,LLMnote,somewhat helpful,0.5
101,83,Community,helpful,1.0
101,83,LLMnote,somewhat helpful,0.5
101,86,Community,helpful,1.0
101,86,LLMnote,somewhat helpful,0.5
101,92,Community,helpful,1.0
101,92,LLMnote,somewhat helpful,0.5
101,94,Community,helpful,1.0
101,94,LLMnote,helpful,1.0
101,106,Community,somewhat helpful,0.5
101,106,LLMnote,somewhat helpful,0.5
101,107,Community,helpful,1.0
101,107,LLMnote,helpful,1.0
101,112,Community,helpful,1.0
101,112,LLMnote,somewhat helpful,0.5
101,123,Community,somewhat helpful,0.5
101,123,LLMnote,somewhat helpful,0.5
114,1,Community,somewhat helpful,0.5
114,1,LLMnote,somewhat helpful,0.5
114,3,Community,helpful,1.0
114,3,LLMnote,somewhat helpful,0.5
114,7,Community,helpful,1.0
114,7,LLMnote,somewhat helpful,0.5
114,12,Community,somewhat helpful,0.5
114,12,LLMnote,helpful,1.0
114,19,Community,helpful,1.0
114,19,LLMnote,somewhat helpful,0.5
114,29,Community,helpful,1.0
114,29,LLMnote,somewhat helpful,0.5
114,46,Community,somewhat helpful,0.5
114,46,LLMnote,helpful,1.0
114,57,Community,somewhat helpful,0.5
114,57,LLMnote,helpful,1.0
114,59,Community,somewhat helpful,0.5
114,59,LLMnote,helpful,1.0
114,62,Community,somewhat helpful,0.5
114,62,LLMnote,helpful,1.0
114,70,Community,helpful,1.0
114,70,LLMnote,somewhat helpful,0.5
114,81,Community,helpful,1.0
114,81,LLMnote,somewhat helpful,0.5
114,83,Community,helpful,1.0
114,83,LLMnote,helpful,1.0
114,86,Community,somewhat helpful,0.5
114,86,LLMnote,helpful,1.0
114,93,Community,somewhat helpful,0.5
114,93,LLMnote,helpful,1.0
114,102,Community,somewhat helpful,0.5
114,102,LLMnote,helpful,1.0
114,110,Community,somewhat helpful,0.5
114,110,LLMnote,helpful,1.0
114,111,Community,helpful,1.0
114,111,LLMnote,somewhat helpful,0.5
114,123,Community,helpful,1.0
114,123,LLMnote,somewhat helpful,0.5
114,142,Community,somewhat helpful,0.5
114,142,LLMnote,helpful,1.0
142,2,Community,somewhat helpful,0.5
142,2,LLMnote,helpful,1.0
142,7,Community,helpful,1.0
142,7,LLMnote,helpful,1.0
142,21,Community,helpful,1.0
142,21,LLMnote,somewhat helpful,0.5
142,28,Community,somewhat helpful,0.5
142,28,LLMnote,helpful,1.0
142,32,Community,helpful,1.0
142,32,LLMnote,somewhat helpful,0.5
142,34,Community,somewhat helpful,0.5
142,34,LLMnote,somewhat helpful,0.5
142,36,Community,somewhat helpful,0.5
142,36,LLMnote,helpful,1.0
142,49,Community,somewhat helpful,0.5
142,49,LLMnote,helpful,1.0
142,50,Community,somewhat helpful,0.5
142,50,LLMnote,helpful,1.0
142,62,Community,helpful,1.0
142,62,LLMnote,helpful,1.0
142,65,Community,somewhat helpful,0.5
142,65,LLMnote,helpful,1.0
142,77,Community,somewhat helpful,0.5
142,77,LLMnote,helpful,1.0
142,91,Community,somewhat helpful,0.5
142,91,LLMnote,helpful,1.0
142,93,Community,somewhat helpful,0.5
142,93,LLMnote,helpful,1.0
142,94,Community,not helpful,0.0
142,94,LLMnote,helpful,1.0
142,98,Community,helpful,1.0
142,98,LLMnote,somewhat helpful,0.5
142,102,Community,helpful,1.0
142,102,LLMnote,somewhat helpful,0.5
142,110,Community,somewhat helpful,0.5
142,110,LLMnote,helpful,1.0
142,111,Community,helpful,1.0
142,111,LLMnote,helpful,1.0
142,114,Community,not helpful,0.0
142,114,LLMnote,helpful,1.0
145,7,Community,helpful,1.0
145,7,LLMnote,helpful,1.0
145,12,Community,not helpful,0.0
145,12,LLMnote,helpful,1.0
145,19,Community,somewhat helpful,0.5
145,19,LLMnote,helpful,1.0
145,21,Community,helpful,1.0
145,21,LLMnote,somewhat helpful,0.5
145,30,Community,somewhat helpful,0.5
145,30,LLMnote,helpful,1.0
145,31,Community,somewhat helpful,0.5
145,31,LLMnote,helpful,1.0
145,32,Community,helpful,1.0
145,32,LLMnote,helpful,1.0
145,34,Community,somewhat helpful,0.5
145,34,LLMnote,helpful,1.0
145,46,Community,somewhat helpful,0.5
145,46,LLMnote,helpful,1.0
145,49,Community,somewhat helpful,0.5
145,49,LLMnote,helpful,1.0
145,52,Community,somewhat helpful,0.5
145,52,LLMnote,helpful,1.0
145,59,Community,somewhat helpful,0.5
145,59,LLMnote,helpful,1.0
145,65,Community,somewhat helpful,0.5
145,65,LLMnote,helpful,1.0
145,79,Community,somewhat helpful,0.5
145,79,LLMnote,helpful,1.0
145,85,Community,somewhat helpful,0.5
145,85,LLMnote,helpful,1.0
145,86,Community,somewhat helpful,0.5
145,86,LLMnote,helpful,1.0
145,91,Community,somewhat helpful,0.5
145,91,LLMnote,somewhat helpful,0.5
145,98,Community,somewhat helpful,0.5
145,98,LLMnote,helpful,1.0
145,122,Community,somewhat helpful,0.5
145,122,LLMnote,helpful,1.0
145,142,Community,helpful,1.0
145,142,LLMnote,somewhat helpful,0.5
段梦迪.,24,Community,somewhat helpful,0.5
段梦迪.,24,LLMnote,helpful,1.0
段梦迪.,29,Community,somewhat helpful,0.5
段梦迪.,29,LLMnote,somewhat helpful,0.5
段梦迪.,50,Community,helpful,1.0
段梦迪.,50,LLMnote,helpful,1.0
