user_id,tweet_id,note_type,helpfulness_raw,helpfulness_score
尚燕军,123,LLMnote,helpful,1.0
232,16,Community,somewhat helpful,0.5
232,16,LLMnote,helpful,1.0
232,21,Community,helpful,1.0
232,21,LLMnote,somewhat helpful,0.5
232,36,Community,somewhat helpful,0.5
232,36,LLMnote,helpful,1.0
232,46,Community,somewhat helpful,0.5
232,46,LLMnote,helpful,1.0
232,49,Community,not helpful,0.0
232,49,LLMnote,helpful,1.0
232,65,Community,not helpful,0.0
232,65,LLMnote,helpful,1.0
232,68,Community,not helpful,0.0
232,68,LLMnote,helpful,1.0
232,70,Community,not helpful,0.0
232,70,LLMnote,helpful,1.0
232,75,Community,not helpful,0.0
232,75,LLMnote,helpful,1.0
232,77,Community,somewhat helpful,0.5
232,77,LLMnote,somewhat helpful,0.5
232,79,Community,somewhat helpful,0.5
232,79,LLMnote,helpful,1.0
232,82,Community,not helpful,0.0
232,82,LLMnote,helpful,1.0
232,85,Community,not helpful,0.0
232,85,LLMnote,helpful,1.0
232,86,Community,not helpful,0.0
232,86,LLMnote,helpful,1.0
232,94,Community,not helpful,0.0
232,94,LLMnote,helpful,1.0
232,98,Community,not helpful,0.0
232,98,LLMnote,helpful,1.0
232,102,Community,somewhat helpful,0.5
232,102,LLMnote,helpful,1.0
232,114,Community,not helpful,0.0
232,114,LLMnote,helpful,1.0
232,123,Community,not helpful,0.0
232,123,LLMnote,helpful,1.0
232,142,Community,somewhat helpful,0.5
232,142,LLMnote,helpful,1.0
201,1,Community,somewhat helpful,0.5
201,1,LLMnote,somewhat helpful,0.5
201,7,Community,somewhat helpful,0.5
201,7,LLMnote,somewhat helpful,0.5
201,12,Community,helpful,1.0
201,12,LLMnote,somewhat helpful,0.5
201,30,Community,helpful,1.0
201,30,LLMnote,helpful,1.0
201,31,Community,helpful,1.0
201,31,LLMnote,somewhat helpful,0.5
201,35,Community,helpful,1.0
201,35,LLMnote,somewhat helpful,0.5
201,36,Community,helpful,1.0
201,36,LLMnote,somewhat helpful,0.5
201,52,Community,helpful,1.0
201,52,LLMnote,helpful,1.0
201,57,Community,helpful,1.0
201,57,LLMnote,somewhat helpful,0.5
201,60,Community,helpful,1.0
201,60,LLMnote,somewhat helpful,0.5
201,69,Community,helpful,1.0
201,69,LLMnote,somewhat helpful,0.5
201,77,Community,helpful,1.0
201,77,LLMnote,helpful,1.0
201,79,Community,helpful,1.0
201,79,LLMnote,somewhat helpful,0.5
201,83,Community,helpful,1.0
201,83,LLMnote,helpful,1.0
201,91,Community,helpful,1.0
201,91,LLMnote,somewhat helpful,0.5
201,93,Community,helpful,1.0
201,93,LLMnote,not helpful,0.0
201,94,Community,somewhat helpful,0.5
201,94,LLMnote,somewhat helpful,0.5
201,99,Community,helpful,1.0
201,99,LLMnote,helpful,1.0
201,102,Community,somewhat helpful,0.5
201,102,LLMnote,helpful,1.0
201,124,Community,somewhat helpful,0.5
201,124,LLMnote,somewhat helpful,0.5
245,12,Community,somewhat helpful,0.5
245,12,LLMnote,helpful,1.0
245,16,Community,somewhat helpful,0.5
245,16,LLMnote,helpful,1.0
245,28,Community,somewhat helpful,0.5
245,28,LLMnote,helpful,1.0
245,31,Community,not helpful,0.0
245,31,LLMnote,somewhat helpful,0.5
245,35,Community,somewhat helpful,0.5
245,35,LLMnote,somewhat helpful,0.5
245,36,Community,somewhat helpful,0.5
245,36,LLMnote,helpful,1.0
245,46,Community,helpful,1.0
245,46,LLMnote,somewhat helpful,0.5
245,52,Community,not helpful,0.0
245,52,LLMnote,somewhat helpful,0.5
245,57,Community,somewhat helpful,0.5
245,57,LLMnote,somewhat helpful,0.5
245,70,Community,somewhat helpful,0.5
245,70,LLMnote,somewhat helpful,0.5
245,75,Community,somewhat helpful,0.5
245,75,LLMnote,helpful,1.0
245,77,Community,not helpful,0.0
245,77,LLMnote,somewhat helpful,0.5
245,81,Community,somewhat helpful,0.5
245,81,LLMnote,helpful,1.0
245,82,Community,somewhat helpful,0.5
245,82,LLMnote,somewhat helpful,0.5
245,86,Community,somewhat helpful,0.5
245,86,LLMnote,helpful,1.0
245,92,Community,helpful,1.0
245,92,LLMnote,somewhat helpful,0.5
245,93,Community,somewhat helpful,0.5
245,93,LLMnote,helpful,1.0
245,94,Community,not helpful,0.0
245,94,LLMnote,somewhat helpful,0.5
245,102,Community,not helpful,0.0
245,102,LLMnote,somewhat helpful,0.5
245,106,Community,somewhat helpful,0.5
245,106,LLMnote,helpful,1.0
233,1,Community,somewhat helpful,0.5
233,1,LLMnote,somewhat helpful,0.5
233,2,Community,somewhat helpful,0.5
233,2,LLMnote,not helpful,0.0
233,3,Community,somewhat helpful,0.5
233,3,LLMnote,somewhat helpful,0.5
233,7,Community,somewhat helpful,0.5
233,7,LLMnote,helpful,1.0
233,23,Community,somewhat helpful,0.5
233,23,LLMnote,somewhat helpful,0.5
233,29,Community,somewhat helpful,0.5
233,29,LLMnote,somewhat helpful,0.5
233,30,Community,helpful,1.0
233,30,LLMnote,somewhat helpful,0.5
233,31,Community,helpful,1.0
233,31,LLMnote,somewhat helpful,0.5
233,34,Community,helpful,1.0
233,34,LLMnote,helpful,1.0
233,52,Community,helpful,1.0
233,52,LLMnote,somewhat helpful,0.5
233,60,Community,helpful,1.0
233,60,LLMnote,somewhat helpful,0.5
233,62,Community,helpful,1.0
233,62,LLMnote,helpful,1.0
233,72,Community,somewhat helpful,0.5
233,72,LLMnote,helpful,1.0
233,76,Community,somewhat helpful,0.5
233,76,LLMnote,not helpful,0.0
233,83,Community,somewhat helpful,0.5
233,83,LLMnote,helpful,1.0
233,91,Community,helpful,1.0
233,91,LLMnote,somewhat helpful,0.5
233,92,Community,somewhat helpful,0.5
233,92,LLMnote,somewhat helpful,0.5
233,106,Community,helpful,1.0
233,106,LLMnote,somewhat helpful,0.5
233,112,Community,helpful,1.0
233,112,LLMnote,somewhat helpful,0.5
233,122,Community,helpful,1.0
233,122,LLMnote,helpful,1.0
邓石雪钰,28,Community,somewhat helpful,0.5
邓石雪钰,28,LLMnote,helpful,1.0
邓石雪钰,49,Community,somewhat helpful,0.5
邓石雪钰,49,LLMnote,helpful,1.0
邓石雪钰,57,Community,somewhat helpful,0.5
邓石雪钰,57,LLMnote,helpful,1.0
邓石雪钰,60,Community,somewhat helpful,0.5
邓石雪钰,60,LLMnote,helpful,1.0
邓石雪钰,68,Community,somewhat helpful,0.5
邓石雪钰,68,LLMnote,helpful,1.0
邓石雪钰,69,Community,not helpful,0.0
邓石雪钰,69,LLMnote,helpful,1.0
邓石雪钰,72,Community,somewhat helpful,0.5
邓石雪钰,72,LLMnote,helpful,1.0
邓石雪钰,76,Community,not helpful,0.0
邓石雪钰,76,LLMnote,helpful,1.0
邓石雪钰,79,Community,somewhat helpful,0.5
邓石雪钰,79,LLMnote,helpful,1.0
邓石雪钰,81,Community,somewhat helpful,0.5
邓石雪钰,81,LLMnote,helpful,1.0
邓石雪钰,85,Community,somewhat helpful,0.5
邓石雪钰,85,LLMnote,helpful,1.0
邓石雪钰,91,Community,somewhat helpful,0.5
邓石雪钰,91,LLMnote,helpful,1.0
邓石雪钰,99,Community,helpful,1.0
邓石雪钰,99,LLMnote,somewhat helpful,0.5
邓石雪钰,102,Community,somewhat helpful,0.5
邓石雪钰,102,LLMnote,helpful,1.0
邓石雪钰,107,Community,somewhat helpful,0.5
邓石雪钰,107,LLMnote,helpful,1.0
邓石雪钰,111,Community,somewhat helpful,0.5
邓石雪钰,111,LLMnote,helpful,1.0
邓石雪钰,112,Community,somewhat helpful,0.5
邓石雪钰,112,LLMnote,helpful,1.0
邓石雪钰,122,Community,somewhat helpful,0.5
邓石雪钰,122,LLMnote,helpful,1.0
邓石雪钰,123,Community,somewhat helpful,0.5
邓石雪钰,123,LLMnote,helpful,1.0
邓石雪钰,124,Community,somewhat helpful,0.5
邓石雪钰,124,LLMnote,helpful,1.0
234,12,Community,somewhat helpful,0.5
234,12,LLMnote,somewhat helpful,0.5
234,19,Community,helpful,1.0
234,19,LLMnote,somewhat helpful,0.5
234,24,Community,helpful,1.0
234,24,LLMnote,somewhat helpful,0.5
234,28,Community,somewhat helpful,0.5
234,28,LLMnote,helpful,1.0
234,32,Community,somewhat helpful,0.5
234,32,LLMnote,helpful,1.0
234,35,Community,somewhat helpful,0.5
234,35,LLMnote,helpful,1.0
234,50,Community,not helpful,0.0
234,50,LLMnote,somewhat helpful,0.5
234,57,Community,somewhat helpful,0.5
234,57,LLMnote,helpful,1.0
234,59,Community,not helpful,0.0
234,59,LLMnote,helpful,1.0
234,69,Community,not helpful,0.0
234,69,LLMnote,helpful,1.0
234,74,Community,somewhat helpful,0.5
234,74,LLMnote,helpful,1.0
234,81,Community,somewhat helpful,0.5
234,81,LLMnote,helpful,1.0
234,93,Community,not helpful,0.0
234,93,LLMnote,helpful,1.0
234,99,Community,helpful,1.0
234,99,LLMnote,somewhat helpful,0.5
234,101,Community,not helpful,0.0
234,101,LLMnote,helpful,1.0
234,107,Community,somewhat helpful,0.5
234,107,LLMnote,helpful,1.0
234,109,Community,somewhat helpful,0.5
234,109,LLMnote,helpful,1.0
234,110,Community,not helpful,0.0
234,110,LLMnote,helpful,1.0
234,111,Community,somewhat helpful,0.5
234,111,LLMnote,helpful,1.0
234,124,Community,not helpful,0.0
234,124,LLMnote,helpful,1.0
276,1,Community,not helpful,0.0
276,1,LLMnote,helpful,1.0
276,2,Community,somewhat helpful,0.5
276,2,LLMnote,not helpful,0.0
276,23,Community,somewhat helpful,0.5
276,23,LLMnote,helpful,1.0
276,24,Community,somewhat helpful,0.5
276,24,LLMnote,somewhat helpful,0.5
276,34,Community,somewhat helpful,0.5
276,34,LLMnote,helpful,1.0
276,49,Community,not helpful,0.0
276,49,LLMnote,helpful,1.0
276,57,Community,not helpful,0.0
276,57,LLMnote,helpful,1.0
276,60,Community,somewhat helpful,0.5
276,60,LLMnote,helpful,1.0
276,72,Community,not helpful,0.0
276,72,LLMnote,helpful,1.0
276,77,Community,somewhat helpful,0.5
276,77,LLMnote,somewhat helpful,0.5
276,79,Community,somewhat helpful,0.5
276,79,LLMnote,helpful,1.0
276,85,Community,helpful,1.0
276,85,LLMnote,somewhat helpful,0.5
276,91,Community,somewhat helpful,0.5
276,91,LLMnote,helpful,1.0
276,92,Community,somewhat helpful,0.5
276,92,LLMnote,not helpful,0.0
276,98,Community,not helpful,0.0
276,98,LLMnote,helpful,1.0
276,99,Community,helpful,1.0
276,99,LLMnote,not helpful,0.0
276,110,Community,not helpful,0.0
276,110,LLMnote,helpful,1.0
276,111,Community,not helpful,0.0
276,111,LLMnote,helpful,1.0
276,122,Community,helpful,1.0
276,122,LLMnote,helpful,1.0
276,142,Community,somewhat helpful,0.5
276,142,LLMnote,helpful,1.0
278,1,Community,helpful,1.0
278,1,LLMnote,not helpful,0.0
278,2,Community,helpful,1.0
278,2,LLMnote,not helpful,0.0
278,12,Community,helpful,1.0
278,12,LLMnote,somewhat helpful,0.5
278,19,Community,helpful,1.0
278,19,LLMnote,not helpful,0.0
278,21,Community,helpful,1.0
278,21,LLMnote,somewhat helpful,0.5
278,28,Community,helpful,1.0
278,28,LLMnote,somewhat helpful,0.5
278,31,Community,somewhat helpful,0.5
278,31,LLMnote,not helpful,0.0
278,35,Community,helpful,1.0
278,35,LLMnote,somewhat helpful,0.5
278,36,Community,helpful,1.0
278,36,LLMnote,somewhat helpful,0.5
278,50,Community,helpful,1.0
278,50,LLMnote,somewhat helpful,0.5
278,59,Community,somewhat helpful,0.5
278,59,LLMnote,not helpful,0.0
278,62,Community,helpful,1.0
278,62,LLMnote,somewhat helpful,0.5
278,68,Community,helpful,1.0
278,68,LLMnote,somewhat helpful,0.5
278,69,Community,somewhat helpful,0.5
278,69,LLMnote,helpful,1.0
278,72,Community,helpful,1.0
278,72,LLMnote,somewhat helpful,0.5
278,79,Community,somewhat helpful,0.5
278,79,LLMnote,helpful,1.0
278,94,Community,helpful,1.0
278,94,LLMnote,somewhat helpful,0.5
278,101,Community,helpful,1.0
278,101,LLMnote,not helpful,0.0
278,102,Community,helpful,1.0
278,102,LLMnote,not helpful,0.0
278,123,Community,helpful,1.0
278,123,LLMnote,somewhat helpful,0.5
255,2,Community,somewhat helpful,0.5
255,2,LLMnote,helpful,1.0
255,3,Community,somewhat helpful,0.5
255,3,LLMnote,helpful,1.0
255,12,Community,somewhat helpful,0.5
255,12,LLMnote,helpful,1.0
255,16,Community,somewhat helpful,0.5
255,16,LLMnote,helpful,1.0
255,23,Community,somewhat helpful,0.5
255,23,LLMnote,helpful,1.0
255,28,Community,somewhat helpful,0.5
255,28,LLMnote,helpful,1.0
255,29,Community,not helpful,0.0
255,29,LLMnote,somewhat helpful,0.5
255,30,Community,somewhat helpful,0.5
255,30,LLMnote,somewhat helpful,0.5
255,34,Community,somewhat helpful,0.5
255,34,LLMnote,helpful,1.0
255,35,Community,somewhat helpful,0.5
255,35,LLMnote,helpful,1.0
255,49,Community,not helpful,0.0
255,49,LLMnote,somewhat helpful,0.5
255,57,Community,somewhat helpful,0.5
255,57,LLMnote,somewhat helpful,0.5
255,62,Community,not helpful,0.0
255,62,LLMnote,not helpful,0.0
255,75,Community,somewhat helpful,0.5
255,75,LLMnote,somewhat helpful,0.5
255,83,Community,somewhat helpful,0.5
255,83,LLMnote,helpful,1.0
255,91,Community,somewhat helpful,0.5
255,91,LLMnote,helpful,1.0
255,92,Community,not helpful,0.0
255,92,LLMnote,helpful,1.0
255,98,Community,not helpful,0.0
255,98,LLMnote,helpful,1.0
255,102,Community,somewhat helpful,0.5
255,102,LLMnote,helpful,1.0
255,110,Community,somewhat helpful,0.5
255,110,LLMnote,helpful,1.0
122,3,Community,helpful,1.0
122,3,LLMnote,somewhat helpful,0.5
122,19,Community,somewhat helpful,0.5
122,19,LLMnote,somewhat helpful,0.5
122,21,Community,helpful,1.0
122,21,LLMnote,somewhat helpful,0.5
122,29,Community,somewhat helpful,0.5
122,29,LLMnote,helpful,1.0
122,34,Community,somewhat helpful,0.5
122,34,LLMnote,helpful,1.0
122,36,Community,helpful,1.0
122,36,LLMnote,somewhat helpful,0.5
122,57,Community,somewhat helpful,0.5
122,57,LLMnote,helpful,1.0
122,59,Community,somewhat helpful,0.5
122,59,LLMnote,somewhat helpful,0.5
122,69,Community,somewhat helpful,0.5
122,69,LLMnote,helpful,1.0
122,75,Community,somewhat helpful,0.5
122,75,LLMnote,helpful,1.0
122,79,Community,somewhat helpful,0.5
122,79,LLMnote,somewhat helpful,0.5
122,81,Community,somewhat helpful,0.5
122,81,LLMnote,helpful,1.0
122,85,Community,somewhat helpful,0.5
122,85,LLMnote,helpful,1.0
122,86,Community,helpful,1.0
122,86,LLMnote,somewhat helpful,0.5
122,92,Community,somewhat helpful,0.5
122,92,LLMnote,somewhat helpful,0.5
122,98,Community,somewhat helpful,0.5
122,98,LLMnote,somewhat helpful,0.5
122,101,Community,somewhat helpful,0.5
122,101,LLMnote,somewhat helpful,0.5
122,106,Community,somewhat helpful,0.5
122,106,LLMnote,somewhat helpful,0.5
122,109,Community,helpful,1.0
122,109,LLMnote,somewhat helpful,0.5
122,124,Community,somewhat helpful,0.5
122,124,LLMnote,somewhat helpful,0.5
217,29,Community,somewhat helpful,0.5
217,29,LLMnote,not helpful,0.0
217,36,Community,helpful,1.0
217,36,LLMnote,helpful,1.0
217,46,Community,somewhat helpful,0.5
217,46,LLMnote,helpful,1.0
217,49,Community,somewhat helpful,0.5
217,49,LLMnote,helpful,1.0
217,50,Community,somewhat helpful,0.5
217,50,LLMnote,not helpful,0.0
217,59,Community,somewhat helpful,0.5
217,59,LLMnote,helpful,1.0
217,69,Community,somewhat helpful,0.5
217,69,LLMnote,helpful,1.0
217,70,Community,helpful,1.0
217,70,LLMnote,not helpful,0.0
217,72,Community,somewhat helpful,0.5
217,72,LLMnote,not helpful,0.0
217,77,Community,somewhat helpful,0.5
217,77,LLMnote,helpful,1.0
217,81,Community,not helpful,0.0
217,81,LLMnote,helpful,1.0
217,85,Community,not helpful,0.0
217,85,LLMnote,somewhat helpful,0.5
217,86,Community,helpful,1.0
217,86,LLMnote,somewhat helpful,0.5
217,92,Community,helpful,1.0
217,92,LLMnote,somewhat helpful,0.5
217,98,Community,helpful,1.0
217,98,LLMnote,helpful,1.0
217,101,Community,somewhat helpful,0.5
217,101,LLMnote,helpful,1.0
217,102,Community,helpful,1.0
217,102,LLMnote,somewhat helpful,0.5
217,107,Community,somewhat helpful,0.5
217,107,LLMnote,somewhat helpful,0.5
217,122,Community,somewhat helpful,0.5
217,122,LLMnote,helpful,1.0
217,142,Community,not helpful,0.0
217,142,LLMnote,somewhat helpful,0.5
224,2,Community,helpful,1.0
224,2,LLMnote,somewhat helpful,0.5
224,3,Community,somewhat helpful,0.5
224,3,LLMnote,helpful,1.0
224,7,Community,helpful,1.0
224,7,LLMnote,helpful,1.0
224,12,Community,helpful,1.0
224,12,LLMnote,helpful,1.0
224,19,Community,somewhat helpful,0.5
224,19,LLMnote,somewhat helpful,0.5
224,21,Community,somewhat helpful,0.5
224,21,LLMnote,helpful,1.0
224,24,Community,helpful,1.0
224,24,LLMnote,helpful,1.0
224,29,Community,helpful,1.0
224,29,LLMnote,helpful,1.0
224,30,Community,not helpful,0.0
224,30,LLMnote,helpful,1.0
224,35,Community,helpful,1.0
224,35,LLMnote,helpful,1.0
224,46,Community,helpful,1.0
224,46,LLMnote,helpful,1.0
224,49,Community,somewhat helpful,0.5
224,49,LLMnote,helpful,1.0
224,52,Community,helpful,1.0
224,52,LLMnote,helpful,1.0
224,60,Community,somewhat helpful,0.5
224,60,LLMnote,helpful,1.0
224,70,Community,somewhat helpful,0.5
224,70,LLMnote,somewhat helpful,0.5
224,74,Community,helpful,1.0
224,74,LLMnote,somewhat helpful,0.5
224,79,Community,somewhat helpful,0.5
224,79,LLMnote,helpful,1.0
224,86,Community,helpful,1.0
224,86,LLMnote,helpful,1.0
224,114,Community,helpful,1.0
224,114,LLMnote,helpful,1.0
224,124,Community,helpful,1.0
224,124,LLMnote,somewhat helpful,0.5
218,2,Community,somewhat helpful,0.5
218,2,LLMnote,somewhat helpful,0.5
218,3,Community,somewhat helpful,0.5
218,3,LLMnote,helpful,1.0
218,16,Community,not helpful,0.0
218,16,LLMnote,helpful,1.0
218,19,Community,somewhat helpful,0.5
218,19,LLMnote,somewhat helpful,0.5
218,23,Community,helpful,1.0
218,23,LLMnote,somewhat helpful,0.5
218,24,Community,somewhat helpful,0.5
218,24,LLMnote,helpful,1.0
218,28,Community,somewhat helpful,0.5
218,28,LLMnote,helpful,1.0
218,32,Community,somewhat helpful,0.5
218,32,LLMnote,helpful,1.0
218,34,Community,somewhat helpful,0.5
218,34,LLMnote,helpful,1.0
218,46,Community,somewhat helpful,0.5
218,46,LLMnote,helpful,1.0
218,49,Community,somewhat helpful,0.5
218,49,LLMnote,helpful,1.0
218,50,Community,not helpful,0.0
218,50,LLMnote,helpful,1.0
218,59,Community,somewhat helpful,0.5
218,59,LLMnote,somewhat helpful,0.5
218,74,Community,somewhat helpful,0.5
218,74,LLMnote,helpful,1.0
218,76,Community,not helpful,0.0
218,76,LLMnote,helpful,1.0
218,81,Community,somewhat helpful,0.5
218,81,LLMnote,helpful,1.0
218,85,Community,somewhat helpful,0.5
218,85,LLMnote,somewhat helpful,0.5
218,109,Community,somewhat helpful,0.5
218,109,LLMnote,helpful,1.0
218,114,Community,not helpful,0.0
218,114,LLMnote,helpful,1.0
218,122,Community,somewhat helpful,0.5
218,122,LLMnote,helpful,1.0
298,3,Community,helpful,1.0
298,3,LLMnote,somewhat helpful,0.5
298,7,Community,helpful,1.0
298,7,LLMnote,somewhat helpful,0.5
298,16,Community,helpful,1.0
298,16,LLMnote,somewhat helpful,0.5
298,21,Community,helpful,1.0
298,21,LLMnote,somewhat helpful,0.5
298,23,Community,helpful,1.0
298,23,LLMnote,somewhat helpful,0.5
298,30,Community,somewhat helpful,0.5
298,30,LLMnote,somewhat helpful,0.5
298,52,Community,helpful,1.0
298,52,LLMnote,somewhat helpful,0.5
298,57,Community,helpful,1.0
298,57,LLMnote,somewhat helpful,0.5
298,60,Community,helpful,1.0
